callsign,lat,lon,alt,timestamp
AAL177,40.65035,-73.79146,0,2025-11-12T00:38:19Z
AAL177,40.65015,-73.7915,0,2025-11-12T01:02:24Z
AAL177,40.65035,-73.79144,0,2025-11-12T01:03:57Z
AAL177,40.65015,-73.79151,0,2025-11-12T01:04:07Z
AAL177,40.65035,-73.79144,0,2025-11-12T01:05:39Z
AAL177,40.65015,-73.79152,0,2025-11-12T01:06:40Z
AAL177,40.65035,-73.79144,0,2025-11-12T01:06:53Z
AAL177,40.65015,-73.7915,0,2025-11-12T01:07:41Z
AAL177,40.64993,-73.79137,0,2025-11-12T01:16:21Z
AAL177,40.64969,-73.7914,0,2025-11-12T01:16:36Z
AAL177,40.64959,-73.7912,0,2025-11-12T01:16:51Z
AAL177,40.64947,-73.79142,0,2025-11-12T01:19:51Z
AAL177,40.64936,-73.79167,0,2025-11-12T01:19:58Z
AAL177,40.64919,-73.79208,0,2025-11-12T01:20:07Z
AAL177,40.64894,-73.79267,0,2025-11-12T01:20:17Z
AAL177,40.64869,-73.79321,0,2025-11-12T01:20:26Z
AAL177,40.64838,-73.79395,0,2025-11-12T01:20:37Z
AAL177,40.64818,-73.79443,0,2025-11-12T01:20:44Z
AAL177,40.64797,-73.79491,0,2025-11-12T01:20:52Z
AAL177,40.64782,-73.79527,0,2025-11-12T01:20:59Z
AAL177,40.64772,-73.79552,0,2025-11-12T01:21:07Z
AAL177,40.64746,-73.79611,0,2025-11-12T01:22:07Z
AAL177,40.64734,-73.79637,0,2025-11-12T01:22:13Z
AAL177,40.63356,-73.78133,0,2025-11-12T01:26:14Z
AAL177,40.63342,-73.78098,0,2025-11-12T01:26:17Z
AAL177,40.63331,-73.78058,0,2025-11-12T01:26:21Z
AAL177,40.63326,-73.78023,0,2025-11-12T01:26:24Z
AAL177,40.63324,-73.77998,0,2025-11-12T01:26:27Z
AAL177,40.63323,-73.77974,0,2025-11-12T01:26:28Z
AAL177,40.63326,-73.7795,0,2025-11-12T01:26:30Z
AAL177,40.63332,-73.77918,0,2025-11-12T01:26:33Z
AAL177,40.63338,-73.77895,0,2025-11-12T01:26:35Z
AAL177,40.63349,-73.77864,0,2025-11-12T01:26:38Z
AAL177,40.6336,-73.77843,0,2025-11-12T01:26:40Z
AAL177,40.63374,-73.77821,0,2025-11-12T01:26:43Z
AAL177,40.6339,-73.77798,0,2025-11-12T01:26:45Z
AAL177,40.63412,-73.77777,0,2025-11-12T01:26:48Z
AAL177,40.6344,-73.77757,0,2025-11-12T01:26:52Z
AAL177,40.63467,-73.77734,0,2025-11-12T01:26:56Z
AAL177,40.63496,-73.77713,0,2025-11-12T01:26:59Z
AAL177,40.63523,-73.77692,0,2025-11-12T01:27:02Z
AAL177,40.6355,-73.7767,0,2025-11-12T01:27:06Z
AAL177,40.63607,-73.77626,0,2025-11-12T01:27:13Z
AAL177,40.63668,-73.77579,0,2025-11-12T01:27:21Z
AAL177,40.63721,-73.77538,0,2025-11-12T01:27:29Z
AAL177,40.63784,-73.77486,0,2025-11-12T01:27:36Z
AAL177,40.63844,-73.77441,0,2025-11-12T01:27:44Z
AAL177,40.639,-73.77396,0,2025-11-12T01:27:51Z
AAL177,40.63954,-73.77353,0,2025-11-12T01:27:59Z
AAL177,40.63984,-73.77328,0,2025-11-12T01:28:05Z
AAL177,40.63986,-73.77304,0,2025-11-12T01:28:09Z
AAL177,40.63976,-73.77274,0,2025-11-12T01:28:15Z
AAL177,40.63961,-73.77249,0,2025-11-12T01:28:20Z
AAL177,40.63947,-73.77223,0,2025-11-12T01:28:25Z
AAL177,40.63932,-73.77199,0,2025-11-12T01:28:30Z
AAL177,40.63916,-73.77171,0,2025-11-12T01:28:35Z
AAL177,40.63895,-73.77138,0,2025-11-12T01:28:40Z
AAL177,40.63882,-73.77113,0,2025-11-12T01:28:44Z
AAL177,40.63868,-73.77091,0,2025-11-12T01:28:47Z
AAL177,40.63855,-73.77068,0,2025-11-12T01:28:51Z
AAL177,40.63839,-73.77042,0,2025-11-12T01:28:56Z
AAL177,40.63768,-73.7692,0,2025-11-12T01:30:57Z
AAL177,40.63747,-73.76913,0,2025-11-12T01:31:04Z
AAL177,40.63724,-73.76915,0,2025-11-12T01:31:10Z
AAL177,40.63696,-73.76915,0,2025-11-12T01:31:18Z
AAL177,40.63675,-73.76917,0,2025-11-12T01:31:24Z
AAL177,40.63652,-73.76917,0,2025-11-12T01:31:30Z
AAL177,40.6363,-73.76917,0,2025-11-12T01:31:37Z
AAL177,40.63608,-73.76918,0,2025-11-12T01:31:46Z
AAL177,40.63586,-73.76918,0,2025-11-12T01:33:43Z
AAL177,40.63565,-73.76918,0,2025-11-12T01:33:51Z
AAL177,40.63541,-73.76918,0,2025-11-12T01:33:57Z
AAL177,40.63515,-73.7692,0,2025-11-12T01:34:04Z
AAL177,40.63489,-73.76921,0,2025-11-12T01:34:11Z
AAL177,40.63469,-73.76926,0,2025-11-12T01:34:23Z
AAL177,40.63447,-73.76929,0,2025-11-12T01:35:22Z
AAL177,40.63425,-73.76933,0,2025-11-12T01:35:34Z
AAL177,40.63404,-73.76936,0,2025-11-12T01:35:44Z
AAL177,40.63384,-73.7694,0,2025-11-12T01:35:54Z
AAL177,40.63343,-73.76945,0,2025-11-12T01:36:11Z
AAL177,40.63322,-73.76945,0,2025-11-12T01:36:19Z
AAL177,40.63298,-73.76945,0,2025-11-12T01:36:34Z
AAL177,40.63276,-73.76945,0,2025-11-12T01:36:54Z
AAL177,40.63256,-73.76945,0,2025-11-12T01:37:21Z
AAL177,40.63234,-73.76946,0,2025-11-12T01:37:43Z
AAL177,40.63213,-73.76947,0,2025-11-12T01:37:53Z
AAL177,40.63189,-73.76948,0,2025-11-12T01:38:02Z
AAL177,40.63165,-73.76949,0,2025-11-12T01:38:09Z
AAL177,40.63144,-73.76953,0,2025-11-12T01:38:15Z
AAL177,40.63122,-73.76961,0,2025-11-12T01:38:22Z
AAL177,40.631,-73.76971,0,2025-11-12T01:39:20Z
AAL177,40.63078,-73.76984,0,2025-11-12T01:39:34Z
AAL177,40.63055,-73.77,0,2025-11-12T01:39:59Z
AAL177,40.63035,-73.77015,0,2025-11-12T01:40:12Z
AAL177,40.63014,-73.77031,0,2025-11-12T01:40:27Z
AAL177,40.62993,-73.77046,0,2025-11-12T01:40:49Z
AAL177,40.62972,-73.77065,0,2025-11-12T01:41:27Z
AAL177,40.62949,-73.77082,0,2025-11-12T01:41:51Z
AAL177,40.62927,-73.771,0,2025-11-12T01:41:59Z
AAL177,40.62907,-73.77115,0,2025-11-12T01:42:09Z
AAL177,40.62865,-73.77146,0,2025-11-12T01:43:05Z
AAL177,40.62832,-73.77173,0,2025-11-12T01:43:12Z
AAL177,40.62807,-73.77193,0,2025-11-12T01:43:19Z
AAL177,40.62805,-73.77217,0,2025-11-12T01:43:29Z
AAL177,40.62824,-73.7724,0,2025-11-12T01:44:01Z
AAL177,40.62838,-73.77271,0,2025-11-12T01:44:04Z
AAL177,40.62918,-73.77446,0,2025-11-12T01:44:12Z
AAL177,40.63037,-73.77706,0,2025-11-12T01:44:18Z
AAL177,40.63206,-73.78076,100,2025-11-12T01:44:26Z
AAL177,40.63426,-73.78571,100,2025-11-12T01:44:32Z
AAL177,40.63741,-73.79254,100,2025-11-12T01:44:40Z
AAL177,40.64071,-73.79954,550,2025-11-12T01:44:49Z
AAL177,40.64369,-73.80578,1050,2025-11-12T01:44:57Z
AAL177,40.64598,-73.81055,1425,2025-11-12T01:45:03Z
AAL177,40.64896,-73.81671,1725,2025-11-12T01:45:11Z
AAL177,40.64973,-73.81866,1800,2025-11-12T01:45:13Z
AAL177,40.65033,-73.82025,1850,2025-11-12T01:45:15Z
AAL177,40.65088,-73.82184,1900,2025-11-12T01:45:17Z
AAL177,40.65137,-73.82363,1975,2025-11-12T01:45:19Z
AAL177,40.6517,-73.82495,2025,2025-11-12T01:45:21Z
AAL177,40.65216,-73.82719,2100,2025-11-12T01:45:23Z
AAL177,40.65244,-73.829,2175,2025-11-12T01:45:25Z
AAL177,40.65262,-73.83075,2225,2025-11-12T01:45:28Z
AAL177,40.65271,-73.83252,2275,2025-11-12T01:45:30Z
AAL177,40.65272,-73.8345,2325,2025-11-12T01:45:32Z
AAL177,40.65257,-73.83636,2375,2025-11-12T01:45:34Z
AAL177,40.6523,-73.83868,2450,2025-11-12T01:45:36Z
AAL177,40.65189,-73.84045,2500,2025-11-12T01:45:38Z
AAL177,40.65142,-73.84229,2550,2025-11-12T01:45:40Z
AAL177,40.65091,-73.84386,2600,2025-11-12T01:45:42Z
AAL177,40.65015,-73.84576,2650,2025-11-12T01:45:44Z
AAL177,40.64909,-73.84804,2700,2025-11-12T01:45:46Z
AAL177,40.64813,-73.84979,2725,2025-11-12T01:45:48Z
AAL177,40.64699,-73.85156,2775,2025-11-12T01:45:50Z
AAL177,40.64611,-73.85284,2800,2025-11-12T01:45:52Z
AAL177,40.64481,-73.85447,2825,2025-11-12T01:45:54Z
AAL177,40.64355,-73.85608,2850,2025-11-12T01:45:56Z
AAL177,40.64215,-73.85777,2900,2025-11-12T01:45:58Z
AAL177,40.64081,-73.85938,2950,2025-11-12T01:46:00Z
AAL177,40.63948,-73.86096,3000,2025-11-12T01:46:03Z
AAL177,40.63815,-73.86255,3050,2025-11-12T01:46:05Z
AAL177,40.63651,-73.86444,3100,2025-11-12T01:46:07Z
AAL177,40.63522,-73.86589,3125,2025-11-12T01:46:09Z
AAL177,40.63353,-73.86792,3150,2025-11-12T01:46:11Z
AAL177,40.63206,-73.86957,3175,2025-11-12T01:46:13Z
AAL177,40.63051,-73.87138,3200,2025-11-12T01:46:15Z
AAL177,40.62907,-73.87295,3225,2025-11-12T01:46:17Z
AAL177,40.62712,-73.87494,3275,2025-11-12T01:46:19Z
AAL177,40.62547,-73.87634,3300,2025-11-12T01:46:21Z
AAL177,40.62369,-73.87775,3325,2025-11-12T01:46:23Z
AAL177,40.62162,-73.87913,3375,2025-11-12T01:46:26Z
AAL177,40.61957,-73.88031,3400,2025-11-12T01:46:28Z
AAL177,40.61755,-73.88123,3425,2025-11-12T01:46:30Z
AAL177,40.6154,-73.88214,3475,2025-11-12T01:46:32Z
AAL177,40.61333,-73.8828,3500,2025-11-12T01:46:34Z
AAL177,40.61031,-73.88355,3575,2025-11-12T01:46:36Z
AAL177,40.60844,-73.88379,3600,2025-11-12T01:46:38Z
AAL177,40.60598,-73.884,3650,2025-11-12T01:46:40Z
AAL177,40.60337,-73.88393,3725,2025-11-12T01:46:42Z
AAL177,40.6003,-73.88361,3800,2025-11-12T01:46:44Z
AAL177,40.59774,-73.88306,3875,2025-11-12T01:46:46Z
AAL177,40.59567,-73.88251,3925,2025-11-12T01:46:48Z
AAL177,40.59276,-73.88143,4025,2025-11-12T01:46:50Z
AAL177,40.59036,-73.88031,4100,2025-11-12T01:46:52Z
AAL177,40.5881,-73.87913,4175,2025-11-12T01:46:54Z
AAL177,40.58564,-73.87744,4275,2025-11-12T01:46:56Z
AAL177,40.58263,-73.87524,4375,2025-11-12T01:46:58Z
AAL177,40.58094,-73.87376,4450,2025-11-12T01:47:00Z
AAL177,40.57869,-73.8717,4500,2025-11-12T01:47:02Z
AAL177,40.57619,-73.86907,4600,2025-11-12T01:47:05Z
AAL177,40.57395,-73.86646,4675,2025-11-12T01:47:07Z
AAL177,40.57219,-73.86407,4750,2025-11-12T01:47:09Z
AAL177,40.57031,-73.86127,4825,2025-11-12T01:47:11Z
AAL177,40.56853,-73.85834,4900,2025-11-12T01:47:13Z
AAL177,40.56683,-73.85522,4975,2025-11-12T01:47:15Z
AAL177,40.56546,-73.85229,5050,2025-11-12T01:47:17Z
AAL177,40.56413,-73.84912,5125,2025-11-12T01:47:19Z
AAL177,40.56287,-73.84579,5225,2025-11-12T01:47:21Z
AAL177,40.56171,-73.84186,5300,2025-11-12T01:47:23Z
AAL177,40.56078,-73.83842,5400,2025-11-12T01:47:25Z
AAL177,40.56003,-73.83493,5475,2025-11-12T01:47:27Z
AAL177,40.55943,-73.83144,5550,2025-11-12T01:47:29Z
AAL177,40.55882,-73.82697,5675,2025-11-12T01:47:32Z
AAL177,40.55855,-73.82343,5750,2025-11-12T01:47:34Z
AAL177,40.55845,-73.82001,5850,2025-11-12T01:47:36Z
AAL177,40.55845,-73.81664,5925,2025-11-12T01:47:38Z
AAL177,40.55859,-73.81287,6000,2025-11-12T01:47:40Z
AAL177,40.55892,-73.80865,6100,2025-11-12T01:47:42Z
AAL177,40.55928,-73.80524,6175,2025-11-12T01:47:44Z
AAL177,40.5598,-73.80191,6250,2025-11-12T01:47:46Z
AAL177,40.56042,-73.79865,6300,2025-11-12T01:47:48Z
AAL177,40.56134,-73.79492,6400,2025-11-12T01:47:50Z
AAL177,40.56208,-73.79242,6450,2025-11-12T01:47:52Z
AAL177,40.56349,-73.78851,6550,2025-11-12T01:47:54Z
AAL177,40.56478,-73.78555,6650,2025-11-12T01:47:56Z
AAL177,40.56585,-73.78324,6725,2025-11-12T01:47:58Z
AAL177,40.56729,-73.78021,6825,2025-11-12T01:48:01Z
AAL177,40.56871,-73.77728,6925,2025-11-12T01:48:03Z
AAL177,40.57014,-73.77444,7025,2025-11-12T01:48:05Z
AAL177,40.57159,-73.77148,7125,2025-11-12T01:48:07Z
AAL177,40.57302,-73.7687,7225,2025-11-12T01:48:09Z
AAL177,40.57447,-73.76595,7325,2025-11-12T01:48:11Z
AAL177,40.57626,-73.76245,7425,2025-11-12T01:48:13Z
AAL177,40.57758,-73.7599,7500,2025-11-12T01:48:15Z
AAL177,40.57887,-73.75739,7575,2025-11-12T01:48:17Z
AAL177,40.58066,-73.75403,7675,2025-11-12T01:48:19Z
AAL177,40.5821,-73.75128,7750,2025-11-12T01:48:21Z
AAL177,40.58327,-73.74902,7825,2025-11-12T01:48:23Z
AAL177,40.59383,-73.72919,8350,2025-11-12T01:48:38Z
AAL177,40.60341,-73.71149,8825,2025-11-12T01:48:50Z
AAL177,40.61462,-73.6911,9300,2025-11-12T01:49:05Z
AAL177,40.62521,-73.67213,9725,2025-11-12T01:49:17Z
AAL177,40.63675,-73.65172,10250,2025-11-12T01:49:32Z
AAL177,40.64745,-73.63324,10550,2025-11-12T01:49:44Z
AAL177,40.65844,-73.61464,10750,2025-11-12T01:49:57Z
AAL177,40.67316,-73.59111,11000,2025-11-12T01:50:12Z
AAL177,40.67789,-73.58551,11025,2025-11-12T01:50:16Z
AAL177,40.68018,-73.58305,11050,2025-11-12T01:50:18Z
AAL177,40.68288,-73.58062,11075,2025-11-12T01:50:20Z
AAL177,40.68594,-73.57813,11075,2025-11-12T01:50:22Z
AAL177,40.68847,-73.57632,11100,2025-11-12T01:50:24Z
AAL177,40.69185,-73.57416,11125,2025-11-12T01:50:27Z
AAL177,40.6946,-73.57269,11150,2025-11-12T01:50:29Z
AAL177,40.6978,-73.57117,11175,2025-11-12T01:50:31Z
AAL177,40.70078,-73.57007,11175,2025-11-12T01:50:33Z
AAL177,40.70453,-73.56901,11200,2025-11-12T01:50:35Z
AAL177,40.7081,-73.56818,11225,2025-11-12T01:50:37Z
AAL177,40.71121,-73.56775,11275,2025-11-12T01:50:39Z
AAL177,40.71446,-73.56738,11300,2025-11-12T01:50:42Z
AAL177,40.71698,-73.5672,11325,2025-11-12T01:50:44Z
AAL177,40.72073,-73.56696,11375,2025-11-12T01:50:46Z
AAL177,40.72467,-73.56677,11400,2025-11-12T01:50:48Z
AAL177,40.72757,-73.5667,11450,2025-11-12T01:50:50Z
AAL177,40.73085,-73.56659,11475,2025-11-12T01:50:52Z
AAL177,40.73419,-73.56647,11500,2025-11-12T01:50:54Z
AAL177,40.73749,-73.56639,11550,2025-11-12T01:50:57Z
AAL177,40.74089,-73.56626,11575,2025-11-12T01:50:59Z
AAL177,40.74481,-73.5661,11600,2025-11-12T01:51:01Z
AAL177,40.74815,-73.56602,11625,2025-11-12T01:51:03Z
AAL177,40.75178,-73.56589,11675,2025-11-12T01:51:05Z
AAL177,40.7758,-73.56489,11850,2025-11-12T01:51:19Z
AAL177,40.80103,-73.56372,12100,2025-11-12T01:51:34Z
AAL177,40.856,-73.56104,12975,2025-11-12T01:52:05Z
AAL177,40.91313,-73.55817,14100,2025-11-12T01:52:37Z
AAL177,40.93157,-73.56033,14400,2025-11-12T01:52:48Z
AAL177,40.93515,-73.56145,14450,2025-11-12T01:52:50Z
AAL177,40.93785,-73.56239,14525,2025-11-12T01:52:52Z
AAL177,40.94181,-73.56414,14600,2025-11-12T01:52:54Z
AAL177,40.94521,-73.56583,14675,2025-11-12T01:52:56Z
AAL177,40.94879,-73.56787,14750,2025-11-12T01:52:58Z
AAL177,40.95191,-73.56995,14825,2025-11-12T01:53:00Z
AAL177,40.95507,-73.5722,14900,2025-11-12T01:53:02Z
AAL177,40.95804,-73.57458,14975,2025-11-12T01:53:04Z
AAL177,40.96014,-73.57654,15025,2025-11-12T01:53:06Z
AAL177,40.96364,-73.57987,15125,2025-11-12T01:53:09Z
AAL177,40.96646,-73.58289,15200,2025-11-12T01:53:11Z
AAL177,40.96899,-73.58593,15275,2025-11-12T01:53:13Z
AAL177,40.97128,-73.58886,15325,2025-11-12T01:53:15Z
AAL177,40.97356,-73.59204,15400,2025-11-12T01:53:17Z
AAL177,40.97602,-73.59598,15450,2025-11-12T01:53:19Z
AAL177,40.97812,-73.59959,15500,2025-11-12T01:53:21Z
AAL177,40.98003,-73.60322,15575,2025-11-12T01:53:23Z
AAL177,40.9824,-73.60802,15625,2025-11-12T01:53:26Z
AAL177,40.98417,-73.61195,15700,2025-11-12T01:53:28Z
AAL177,40.98564,-73.6153,15750,2025-11-12T01:53:30Z
AAL177,40.98743,-73.61951,15800,2025-11-12T01:53:32Z
AAL177,40.98938,-73.62425,15875,2025-11-12T01:53:34Z
AAL177,40.99063,-73.6272,15900,2025-11-12T01:53:36Z
AAL177,40.99227,-73.63118,15950,2025-11-12T01:53:38Z
AAL177,40.9939,-73.63524,16025,2025-11-12T01:53:40Z
AAL177,40.9959,-73.64011,16075,2025-11-12T01:53:42Z
AAL177,40.99749,-73.64398,16125,2025-11-12T01:53:44Z
AAL177,40.99897,-73.64773,16200,2025-11-12T01:53:47Z
AAL177,41.00093,-73.65247,16250,2025-11-12T01:53:49Z
AAL177,41.02675,-73.71667,17000,2025-11-12T01:54:22Z
AAL177,41.03979,-73.75519,17050,2025-11-12T01:54:41Z
AAL177,41.04066,-73.75916,17050,2025-11-12T01:54:43Z
AAL177,41.04162,-73.76433,17050,2025-11-12T01:54:45Z
AAL177,41.04218,-73.76782,17050,2025-11-12T01:54:47Z
AAL177,41.04278,-73.77219,17050,2025-11-12T01:54:49Z
AAL177,41.04348,-73.7775,17050,2025-11-12T01:54:51Z
AAL177,41.0439,-73.78137,17050,2025-11-12T01:54:54Z
AAL177,41.04446,-73.78655,17075,2025-11-12T01:54:56Z
AAL177,41.04492,-73.79105,17100,2025-11-12T01:54:58Z
AAL177,41.04525,-73.79448,17125,2025-11-12T01:55:00Z
AAL177,41.04581,-73.79991,17175,2025-11-12T01:55:02Z
AAL177,41.04627,-73.80421,17225,2025-11-12T01:55:04Z
AAL177,41.04671,-73.80823,17250,2025-11-12T01:55:06Z
AAL177,41.04729,-73.81371,17325,2025-11-12T01:55:08Z
AAL177,41.04762,-73.81708,17375,2025-11-12T01:55:10Z
AAL177,41.04813,-73.82175,17425,2025-11-12T01:55:12Z
AAL177,41.05563,-73.89017,18325,2025-11-12T01:55:44Z
AAL177,41.06289,-73.95908,19100,2025-11-12T01:56:15Z
AAL177,41.07015,-74.0295,19950,2025-11-12T01:56:47Z
AAL177,41.07727,-74.09978,20775,2025-11-12T01:57:19Z
AAL177,41.08449,-74.17076,21350,2025-11-12T01:57:50Z
AAL177,41.09175,-74.242,22000,2025-11-12T01:58:21Z
AAL177,41.09888,-74.31284,22625,2025-11-12T01:58:53Z
AAL177,41.10623,-74.38674,23275,2025-11-12T01:59:24Z
AAL177,41.11354,-74.46027,23775,2025-11-12T01:59:56Z
AAL177,41.12066,-74.53419,24325,2025-11-12T02:00:27Z
AAL177,41.12783,-74.60815,24950,2025-11-12T02:00:59Z
AAL177,41.13716,-74.68225,25000,2025-11-12T02:01:30Z
AAL177,41.13924,-74.69136,25000,2025-11-12T02:01:34Z
AAL177,41.14045,-74.69611,25000,2025-11-12T02:01:37Z
AAL177,41.14166,-74.70054,25000,2025-11-12T02:01:39Z
AAL177,41.14301,-74.70516,25000,2025-11-12T02:01:41Z
AAL177,41.14431,-74.70928,25000,2025-11-12T02:01:43Z
AAL177,41.14622,-74.7149,25000,2025-11-12T02:01:45Z
AAL177,41.14742,-74.71838,25000,2025-11-12T02:01:47Z
AAL177,41.14925,-74.72314,25000,2025-11-12T02:01:49Z
AAL177,41.15088,-74.72732,25000,2025-11-12T02:01:51Z
AAL177,41.15306,-74.7325,25000,2025-11-12T02:01:53Z
AAL177,41.15483,-74.73656,25000,2025-11-12T02:01:55Z
AAL177,41.1562,-74.73975,25000,2025-11-12T02:01:57Z
AAL177,41.15845,-74.74481,25000,2025-11-12T02:01:59Z
AAL177,41.16037,-74.74923,25000,2025-11-12T02:02:02Z
AAL177,41.16228,-74.75347,25000,2025-11-12T02:02:04Z
AAL177,41.16431,-74.75806,25000,2025-11-12T02:02:06Z
AAL177,41.16568,-74.76122,25000,2025-11-12T02:02:08Z
AAL177,41.16801,-74.76658,25000,2025-11-12T02:02:10Z
AAL177,41.19589,-74.83112,25300,2025-11-12T02:02:42Z
AAL177,41.22377,-74.89545,25925,2025-11-12T02:03:13Z
AAL177,41.25175,-74.96009,26300,2025-11-12T02:03:45Z
AAL177,41.28076,-75.02716,26725,2025-11-12T02:04:16Z
AAL177,41.30859,-75.09198,27200,2025-11-12T02:04:47Z
AAL177,41.33638,-75.15659,27600,2025-11-12T02:05:19Z
AAL177,41.36467,-75.22235,28325,2025-11-12T02:05:50Z
AAL177,41.3923,-75.28694,29125,2025-11-12T02:06:21Z
AAL177,41.4193,-75.34998,29750,2025-11-12T02:06:53Z
AAL177,41.44667,-75.41418,30250,2025-11-12T02:07:25Z
AAL177,41.4726,-75.47716,30550,2025-11-12T02:07:56Z
AAL177,41.49344,-75.54443,30925,2025-11-12T02:08:27Z
AAL177,41.51344,-75.61359,31425,2025-11-12T02:08:59Z
AAL177,41.53297,-75.68137,31850,2025-11-12T02:09:31Z
AAL177,41.55272,-75.75016,32125,2025-11-12T02:10:03Z
AAL177,41.57166,-75.81678,32475,2025-11-12T02:10:33Z
AAL177,41.59163,-75.887,32850,2025-11-12T02:11:05Z
AAL177,41.61114,-75.95602,33150,2025-11-12T02:11:37Z
AAL177,41.62967,-76.02124,33450,2025-11-12T02:12:07Z
AAL177,41.64949,-76.09125,33750,2025-11-12T02:12:39Z
AAL177,41.66908,-76.16085,33950,2025-11-12T02:13:10Z
AAL177,41.68872,-76.23107,34000,2025-11-12T02:13:42Z
AAL177,41.70876,-76.30305,34000,2025-11-12T02:14:14Z
AAL177,41.72817,-76.37273,34000,2025-11-12T02:14:46Z
AAL177,41.74828,-76.44518,34000,2025-11-12T02:15:19Z
AAL177,41.76825,-76.51671,34025,2025-11-12T02:15:51Z
AAL177,41.78806,-76.58819,34025,2025-11-12T02:16:23Z
AAL177,41.8076,-76.65879,34050,2025-11-12T02:16:55Z
AAL177,41.82747,-76.7307,34050,2025-11-12T02:17:27Z
AAL177,41.84651,-76.80036,34025,2025-11-12T02:17:58Z
AAL177,41.8656,-76.8704,34000,2025-11-12T02:18:29Z
AAL177,41.88519,-76.9425,34000,2025-11-12T02:19:02Z
AAL177,41.90418,-77.01225,34000,2025-11-12T02:19:33Z
AAL177,41.92351,-77.08395,34000,2025-11-12T02:20:04Z
AAL177,41.94255,-77.1538,34000,2025-11-12T02:20:36Z
AAL177,41.96186,-77.22584,34000,2025-11-12T02:21:08Z
AAL177,41.98128,-77.29824,34000,2025-11-12T02:21:40Z
AAL177,42.00055,-77.37013,34000,2025-11-12T02:22:12Z
AAL177,42.02,-77.44231,34000,2025-11-12T02:22:44Z
AAL177,42.03932,-77.51304,34000,2025-11-12T02:23:15Z
AAL177,42.05878,-77.58439,34000,2025-11-12T02:23:47Z
AAL177,42.07768,-77.65461,34000,2025-11-12T02:24:19Z
AAL177,42.09709,-77.72696,33975,2025-11-12T02:24:51Z
AAL177,42.11678,-77.80025,34000,2025-11-12T02:25:23Z
AAL177,42.13629,-77.87288,33975,2025-11-12T02:25:55Z
AAL177,42.15561,-77.94468,33975,2025-11-12T02:26:27Z
AAL177,42.17532,-78.0186,34000,2025-11-12T02:27:00Z
AAL177,42.1951,-78.09282,34000,2025-11-12T02:27:33Z
AAL177,42.21423,-78.16504,34000,2025-11-12T02:28:05Z
AAL177,42.2336,-78.23814,34025,2025-11-12T02:28:36Z
AAL177,42.25281,-78.31151,34000,2025-11-12T02:29:08Z
AAL177,42.27077,-78.38458,34000,2025-11-12T02:29:40Z
AAL177,42.28912,-78.45911,34000,2025-11-12T02:30:12Z
AAL177,42.30728,-78.53264,34000,2025-11-12T02:30:44Z
AAL177,42.32544,-78.60583,34025,2025-11-12T02:31:16Z
AAL177,42.34351,-78.68021,34025,2025-11-12T02:31:48Z
AAL177,42.36142,-78.75351,34000,2025-11-12T02:32:20Z
AAL177,42.37926,-78.82665,34025,2025-11-12T02:32:52Z
AAL177,42.39702,-78.89981,34000,2025-11-12T02:33:23Z
AAL177,42.415,-78.97222,34000,2025-11-12T02:33:55Z
AAL177,42.43311,-79.04395,34000,2025-11-12T02:34:27Z
AAL177,42.45117,-79.11648,34000,2025-11-12T02:34:59Z
AAL177,42.46925,-79.1892,33975,2025-11-12T02:35:30Z
AAL177,42.48772,-79.26291,33975,2025-11-12T02:36:03Z
AAL177,42.50766,-79.33034,33975,2025-11-12T02:36:33Z
AAL177,42.52896,-79.40107,33975,2025-11-12T02:37:05Z
AAL177,42.55037,-79.47229,34000,2025-11-12T02:37:37Z
AAL177,42.57165,-79.54306,34000,2025-11-12T02:38:09Z
AAL177,42.59235,-79.6123,34000,2025-11-12T02:38:39Z
AAL177,42.6134,-79.68309,34000,2025-11-12T02:39:11Z
AAL177,42.63431,-79.75378,34000,2025-11-12T02:39:43Z
AAL177,42.65474,-79.82206,34000,2025-11-12T02:40:13Z
AAL177,42.67611,-79.89436,34025,2025-11-12T02:40:45Z
AAL177,42.69667,-79.96468,34000,2025-11-12T02:41:17Z
AAL177,42.71806,-80.03674,34000,2025-11-12T02:41:49Z
AAL177,42.73924,-80.10899,33975,2025-11-12T02:42:21Z
AAL177,42.76051,-80.18186,34000,2025-11-12T02:42:53Z
AAL177,42.78178,-80.25481,33975,2025-11-12T02:43:26Z
AAL177,42.80227,-80.32481,34000,2025-11-12T02:43:56Z
AAL177,42.82364,-80.39821,34000,2025-11-12T02:44:28Z
AAL177,42.84412,-80.46864,34025,2025-11-12T02:44:59Z
AAL177,42.86522,-80.54211,34025,2025-11-12T02:45:31Z
AAL177,42.88681,-80.61696,34025,2025-11-12T02:46:03Z
AAL177,42.90784,-80.69094,34025,2025-11-12T02:46:36Z
AAL177,42.92903,-80.76465,34025,2025-11-12T02:47:08Z
AAL177,42.94989,-80.83773,34000,2025-11-12T02:47:40Z
AAL177,42.96954,-80.90722,34000,2025-11-12T02:48:10Z
AAL177,42.99039,-80.98061,33975,2025-11-12T02:48:42Z
AAL177,43.01189,-81.05598,33975,2025-11-12T02:49:14Z
AAL177,43.03249,-81.13116,33975,2025-11-12T02:49:47Z
AAL177,43.047,-81.20851,33975,2025-11-12T02:50:19Z
AAL177,43.05872,-81.28634,34000,2025-11-12T02:50:51Z
AAL177,43.07071,-81.36634,34025,2025-11-12T02:51:24Z
